geoid,school_id,school,sat_g11,transit_min_median
17031351100,610391,LINDBLOM HS,1046.0,47.8
17031351100,610547,SOUTH SHORE INTL HS,901.0,45.2
17031351100,609720,LANE TECH HS,1256.0,70.5
17031351100,609749,NORTHSIDE PREP HS,1303.0,89.8
17031351400,609678,JONES HS,1276.0,24.8
17031351400,609680,PAYTON HS,1334.0,44.2
17031351400,609751,KING HS,939.0,23.2
17031351400,609693,WESTINGHOUSE HS,1005.0,53.5
17031351400,609694,HANCOCK HS,1078.0,55.8
17031351400,609755,YOUNG HS,1297.0,50.9
17031351400,610391,LINDBLOM HS,1046.0,42.2
17031351400,609726,BROOKS HS,1111.0,52.4
17031351400,609720,LANE TECH HS,1256.0,65.0
17031351400,610547,SOUTH SHORE INTL HS,901.0,46.9
17031351400,609749,NORTHSIDE PREP HS,1303.0,84.9
17031351500,609678,JONES HS,1276.0,22.9
17031351500,609680,PAYTON HS,1334.0,39.9
17031351500,609751,KING HS,939.0,26.2
17031351500,609693,WESTINGHOUSE HS,1005.0,52.7
17031351500,609694,HANCOCK HS,1078.0,53.0
17031351500,609726,BROOKS HS,1111.0,48.1
17031351500,609755,YOUNG HS,1297.0,49.0
17031351500,610391,LINDBLOM HS,1046.0,42.1
17031351500,609720,LANE TECH HS,1256.0,60.6
17031351500,610547,SOUTH SHORE INTL HS,901.0,45.9
17031351500,609749,NORTHSIDE PREP HS,1303.0,81.2
17031360200,609678,JONES HS,1276.0,30.9
17031360200,609751,KING HS,939.0,12.7
17031360200,609680,PAYTON HS,1334.0,52.2
17031360200,609726,BROOKS HS,1111.0,58.9
17031360200,609694,HANCOCK HS,1078.0,60.6
17031360200,609693,WESTINGHOUSE HS,1005.0,62.8
17031360200,610391,LINDBLOM HS,1046.0,48.2
17031360200,609755,YOUNG HS,1297.0,56.2
17031360200,610547,SOUTH SHORE INTL HS,901.0,42.2
17031360200,609720,LANE TECH HS,1256.0,75.2
17031360200,609749,NORTHSIDE PREP HS,1303.0,91.6
17031380100,609678,JONES HS,1276.0,35.9
17031380100,609680,PAYTON HS,1334.0,52.8
17031380100,609751,KING HS,939.0,12.2
17031380100,609693,WESTINGHOUSE HS,1005.0,59.3
17031380100,609694,HANCOCK HS,1078.0,60.9
17031380100,609726,BROOKS HS,1111.0,58.9
17031380100,609755,YOUNG HS,1297.0,53.9
17031380100,610391,LINDBLOM HS,1046.0,46.5
17031380100,609749,NORTHSIDE PREP HS,1303.0,91.2
17031380100,610547,SOUTH SHORE INTL HS,901.0,42.3
17031380100,609720,LANE TECH HS,1256.0,75.3
17031380200,609678,JONES HS,1276.0,32.6
17031380200,609680,PAYTON HS,1334.0,48.4
17031380200,609751,KING HS,939.0,15.5
17031380200,609694,HANCOCK HS,1078.0,55.4
17031380200,609749,NORTHSIDE PREP HS,1303.0,86.3
17031380200,609693,WESTINGHOUSE HS,1005.0,55.0
17031380200,609726,BROOKS HS,1111.0,54.5
17031380200,610391,LINDBLOM HS,1046.0,42.2
17031380200,610547,SOUTH SHORE INTL HS,901.0,42.4
17031380200,609755,YOUNG HS,1297.0,49.6
17031380200,609720,LANE TECH HS,1256.0,71.0
17031380600,609678,JONES HS,1276.0,27.0
17031380600,609680,PAYTON HS,1334.0,42.0
17031380600,609751,KING HS,939.0,16.1
17031380600,609693,WESTINGHOUSE HS,1005.0,48.6
17031380600,609694,HANCOCK HS,1078.0,53.9
17031380600,610391,LINDBLOM HS,1046.0,34.8
17031380600,609749,NORTHSIDE PREP HS,1303.0,80.0
17031380600,609755,YOUNG HS,1297.0,43.2
17031380600,609726,BROOKS HS,1111.0,54.7
17031380600,610547,SOUTH SHORE INTL HS,901.0,45.9
17031380600,609720,LANE TECH HS,1256.0,64.4
17031381200,609678,JONES HS,1276.0,32.9
17031381200,609751,KING HS,939.0,12.7
17031381200,609694,HANCOCK HS,1078.0,52.2
17031381200,609680,PAYTON HS,1334.0,49.9
17031381200,609693,WESTINGHOUSE HS,1005.0,56.4
17031381200,609726,BROOKS HS,1111.0,51.2
17031381200,610391,LINDBLOM HS,1046.0,36.1
17031381200,610547,SOUTH SHORE INTL HS,901.0,39.1
17031381200,609755,YOUNG HS,1297.0,51.0
17031381200,609749,NORTHSIDE PREP HS,1303.0,87.8
17031381200,609720,LANE TECH HS,1256.0,72.4
17031381400,609678,JONES HS,1276.0,31.5
17031381400,609751,KING HS,939.0,16.9
17031381400,609694,HANCOCK HS,1078.0,52.2
17031381400,609680,PAYTON HS,1334.0,48.3
17031381400,609726,BROOKS HS,1111.0,49.5
17031381400,610391,LINDBLOM HS,1046.0,35.6
17031381400,609693,WESTINGHOUSE HS,1005.0,54.9
17031381400,610547,SOUTH SHORE INTL HS,901.0,40.4
17031381400,609755,YOUNG HS,1297.0,49.5
17031381400,609749,NORTHSIDE PREP HS,1303.0,86.3
17031381400,609720,LANE TECH HS,1256.0,70.2
17031381500,609678,JONES HS,1276.0,31.2
17031381500,609680,PAYTON HS,1334.0,48.1
17031381500,609694,HANCOCK HS,1078.0,53.4
17031381500,609751,KING HS,939.0,16.9
17031381500,609693,WESTINGHOUSE HS,1005.0,55.4
17031381500,610391,LINDBLOM HS,1046.0,34.5
17031381500,609726,BROOKS HS,1111.0,47.6
17031381500,610547,SOUTH SHORE INTL HS,901.0,43.8
17031381500,609755,YOUNG HS,1297.0,50.0
17031381500,609749,NORTHSIDE PREP HS,1303.0,86.8
17031381500,609720,LANE TECH HS,1256.0,69.8
17031381700,609678,JONES HS,1276.0,28.4
17031381700,609751,KING HS,939.0,21.7
17031381700,609680,PAYTON HS,1334.0,45.4
17031381700,609694,HANCOCK HS,1078.0,51.4
17031381700,610391,LINDBLOM HS,1046.0,38.6
17031381700,610547,SOUTH SHORE INTL HS,901.0,40.7
17031381700,609749,NORTHSIDE PREP HS,1303.0,86.7
17031381700,609726,BROOKS HS,1111.0,47.6
17031381700,609693,WESTINGHOUSE HS,1005.0,64.7
17031381700,609755,YOUNG HS,1297.0,54.5
17031381700,609720,LANE TECH HS,1256.0,66.0
17031381800,609678,JONES HS,1276.0,33.0
17031381800,609694,HANCOCK HS,1078.0,48.6
17031381800,609680,PAYTON HS,1334.0,49.7
17031381800,609751,KING HS,939.0,21.7
17031381800,609726,BROOKS HS,1111.0,48.1
17031381800,609693,WESTINGHOUSE HS,1005.0,56.3
17031381800,610391,LINDBLOM HS,1046.0,34.0
17031381800,610547,SOUTH SHORE INTL HS,901.0,36.6
17031381800,609755,YOUNG HS,1297.0,50.9
17031381800,609749,NORTHSIDE PREP HS,1303.0,87.7
17031381800,609720,LANE TECH HS,1256.0,72.2
17031381900,609678,JONES HS,1276.0,35.8
17031381900,609694,HANCOCK HS,1078.0,49.7
17031381900,609751,KING HS,939.0,16.4
17031381900,609680,PAYTON HS,1334.0,50.9
17031381900,609726,BROOKS HS,1111.0,48.6
17031381900,610391,LINDBLOM HS,1046.0,35.7
17031381900,610547,SOUTH SHORE INTL HS,901.0,34.7
17031381900,609693,WESTINGHOUSE HS,1005.0,58.0
17031381900,609749,NORTHSIDE PREP HS,1303.0,89.9
17031381900,609755,YOUNG HS,1297.0,52.6
17031381900,609720,LANE TECH HS,1256.0,74.0
17031390100,609678,JONES HS,1276.0,32.3
17031390100,609751,KING HS,939.0,24.5
17031390100,609680,PAYTON HS,1334.0,57.9
17031390100,609694,HANCOCK HS,1078.0,72.3
17031390100,609749,NORTHSIDE PREP HS,1303.0,91.6
17031390100,609726,BROOKS HS,1111.0,72.0
17031390100,609693,WESTINGHOUSE HS,1005.0,72.2
17031390100,610547,SOUTH SHORE INTL HS,901.0,44.8
17031390100,609755,YOUNG HS,1297.0,58.0
17031390100,610391,LINDBLOM HS,1046.0,61.7
17031390100,609720,LANE TECH HS,1256.0,77.8
17031390200,609678,JONES HS,1276.0,32.4
17031390200,609751,KING HS,939.0,6.0
17031390200,609694,HANCOCK HS,1078.0,60.9
17031390200,609680,PAYTON HS,1334.0,58.3
17031390200,609726,BROOKS HS,1111.0,61.0
17031390200,610547,SOUTH SHORE INTL HS,901.0,43.6
17031390200,609693,WESTINGHOUSE HS,1005.0,68.1
17031390200,609749,NORTHSIDE PREP HS,1303.0,91.7
17031390200,610391,LINDBLOM HS,1046.0,47.0
17031390200,609755,YOUNG HS,1297.0,58.1
17031390200,609720,LANE TECH HS,1256.0,77.9
17031390300,609678,JONES HS,1276.0,34.1
17031390300,609751,KING HS,939.0,1.6
17031390300,609680,PAYTON HS,1334.0,57.8
17031390300,609694,HANCOCK HS,1078.0,58.5
17031390300,609726,BROOKS HS,1111.0,56.5
17031390300,610547,SOUTH SHORE INTL HS,901.0,40.0
17031390300,609693,WESTINGHOUSE HS,1005.0,66.4
17031390300,610391,LINDBLOM HS,1046.0,45.8
17031390300,609755,YOUNG HS,1297.0,66.1
17031390300,609749,NORTHSIDE PREP HS,1303.0,95.0
17031390300,609720,LANE TECH HS,1256.0,78.5
17031390400,609678,JONES HS,1276.0,32.5
17031390400,609694,HANCOCK HS,1078.0,55.2
17031390400,609751,KING HS,939.0,12.1
17031390400,609680,PAYTON HS,1334.0,57.0
17031390400,609726,BROOKS HS,1111.0,52.4
17031390400,610547,SOUTH SHORE INTL HS,901.0,33.1
17031390400,610391,LINDBLOM HS,1046.0,45.2
17031390400,609693,WESTINGHOUSE HS,1005.0,69.4
17031390400,609749,NORTHSIDE PREP HS,1303.0,93.9
17031390400,609755,YOUNG HS,1297.0,60.7
17031390400,609720,LANE TECH HS,1256.0,78.1
17031390500,609678,JONES HS,1276.0,30.6
17031390500,609751,KING HS,939.0,16.3
17031390500,609694,HANCOCK HS,1078.0,57.8
17031390500,609680,PAYTON HS,1334.0,58.0
17031390500,609726,BROOKS HS,1111.0,57.5
17031390500,610547,SOUTH SHORE INTL HS,901.0,33.0
17031390500,610391,LINDBLOM HS,1046.0,47.5
17031390500,609749,NORTHSIDE PREP HS,1303.0,90.6
17031390500,609693,WESTINGHOUSE HS,1005.0,71.5
17031390500,609755,YOUNG HS,1297.0,57.7
17031390500,609720,LANE TECH HS,1256.0,76.7
17031390600,609678,JONES HS,1276.0,25.5
17031390600,609751,KING HS,939.0,16.3
17031390600,609694,HANCOCK HS,1078.0,60.4
17031390600,609680,PAYTON HS,1334.0,51.5
17031390600,609726,BROOKS HS,1111.0,62.0
17031390600,609749,NORTHSIDE PREP HS,1303.0,85.5
17031390600,610547,SOUTH SHORE INTL HS,901.0,31.4
17031390600,610391,LINDBLOM HS,1046.0,50.6
17031390600,609693,WESTINGHOUSE HS,1005.0,65.8
17031390600,609755,YOUNG HS,1297.0,51.8
17031390600,609720,LANE TECH HS,1256.0,71.5
17031390700,609678,JONES HS,1276.0,30.2
17031390700,609751,KING HS,939.0,27.1
17031390700,609680,PAYTON HS,1334.0,54.7
17031390700,609694,HANCOCK HS,1078.0,61.1
17031390700,609749,NORTHSIDE PREP HS,1303.0,89.2
17031390700,610547,SOUTH SHORE INTL HS,901.0,32.9
17031390700,609726,BROOKS HS,1111.0,66.9
17031390700,610391,LINDBLOM HS,1046.0,53.4
17031390700,609755,YOUNG HS,1297.0,55.4
17031390700,609693,WESTINGHOUSE HS,1005.0,68.8
17031390700,609720,LANE TECH HS,1256.0,76.0
17031400300,609678,JONES HS,1276.0,38.5
17031400300,609694,HANCOCK HS,1078.0,50.6
17031400300,609680,PAYTON HS,1334.0,60.0
17031400300,609751,KING HS,939.0,22.4
17031400300,609726,BROOKS HS,1111.0,51.2
17031400300,610391,LINDBLOM HS,1046.0,44.7
17031400300,610547,SOUTH SHORE INTL HS,901.0,38.5
17031400300,609749,NORTHSIDE PREP HS,1303.0,102.5
17031400300,609755,YOUNG HS,1297.0,66.2
17031400300,609693,WESTINGHOUSE HS,1005.0,70.0
17031400300,609720,LANE TECH HS,1256.0,84.7
17031400400,609678,JONES HS,1276.0,36.6
17031400400,609694,HANCOCK HS,1078.0,44.6
17031400400,609751,KING HS,939.0,24.3
17031400400,609680,PAYTON HS,1334.0,52.0
17031400400,609726,BROOKS HS,1111.0,41.7
17031400400,610391,LINDBLOM HS,1046.0,32.8
17031400400,610547,SOUTH SHORE INTL HS,901.0,32.1
17031400400,609693,WESTINGHOUSE HS,1005.0,58.1
17031400400,609755,YOUNG HS,1297.0,52.7
17031400400,609749,NORTHSIDE PREP HS,1303.0,90.0
17031400400,609720,LANE TECH HS,1256.0,74.0
17031400500,609678,JONES HS,1276.0,35.0
17031400500,609694,HANCOCK HS,1078.0,44.2
17031400500,609680,PAYTON HS,1334.0,51.9
17031400500,609751,KING HS,939.0,28.5
17031400500,610391,LINDBLOM HS,1046.0,31.6
17031400500,609726,BROOKS HS,1111.0,44.6
17031400500,610547,SOUTH SHORE INTL HS,901.0,38.0
17031400500,609693,WESTINGHOUSE HS,1005.0,62.2
17031400500,609755,YOUNG HS,1297.0,58.7
17031400500,609749,NORTHSIDE PREP HS,1303.0,93.1
17031400500,609720,LANE TECH HS,1256.0,72.5
17031400800,609678,JONES HS,1276.0,35.4
17031400800,609751,KING HS,939.0,28.2
17031400800,609694,HANCOCK HS,1078.0,45.5
17031400800,609680,PAYTON HS,1334.0,52.3
17031400800,609726,BROOKS HS,1111.0,45.1
17031400800,610391,LINDBLOM HS,1046.0,27.8
17031400800,610547,SOUTH SHORE INTL HS,901.0,34.3
17031400800,609749,NORTHSIDE PREP HS,1303.0,94.2
17031400800,609755,YOUNG HS,1297.0,61.6
17031400800,609693,WESTINGHOUSE HS,1005.0,67.3
17031400800,609720,LANE TECH HS,1256.0,72.9
17031410100,609678,JONES HS,1276.0,32.3
17031410100,609680,PAYTON HS,1334.0,56.7
17031410100,609694,HANCOCK HS,1078.0,59.9
17031410100,609751,KING HS,939.0,31.4
17031410100,609749,NORTHSIDE PREP HS,1303.0,91.2
17031410100,610547,SOUTH SHORE INTL HS,901.0,34.9
17031410100,609726,BROOKS HS,1111.0,68.9
17031410100,610391,LINDBLOM HS,1046.0,53.3
17031410100,609755,YOUNG HS,1297.0,57.4
17031410100,609693,WESTINGHOUSE HS,1005.0,70.8
17031410100,609720,LANE TECH HS,1256.0,77.8
17031410200,609678,JONES HS,1276.0,24.5
17031410200,609694,HANCOCK HS,1078.0,52.0
17031410200,609680,PAYTON HS,1334.0,50.4
17031410200,609751,KING HS,939.0,18.8
17031410200,609726,BROOKS HS,1111.0,57.6
17031410200,609749,NORTHSIDE PREP HS,1303.0,89.0
17031410200,610547,SOUTH SHORE INTL HS,901.0,25.6
17031410200,610391,LINDBLOM HS,1046.0,46.2
17031410200,609755,YOUNG HS,1297.0,51.6
17031410200,609693,WESTINGHOUSE HS,1005.0,66.3
17031410200,609720,LANE TECH HS,1256.0,73.0
17031410500,609678,JONES HS,1276.0,32.6
17031410500,609694,HANCOCK HS,1078.0,44.0
17031410500,609751,KING HS,939.0,14.1
17031410500,609680,PAYTON HS,1334.0,53.4
17031410500,609726,BROOKS HS,1111.0,49.6
17031410500,610547,SOUTH SHORE INTL HS,901.0,33.2
17031410500,610391,LINDBLOM HS,1046.0,37.2
17031410500,609749,NORTHSIDE PREP HS,1303.0,95.1
17031410500,609755,YOUNG HS,1297.0,60.2
17031410500,609693,WESTINGHOUSE HS,1005.0,64.8
17031410500,609720,LANE TECH HS,1256.0,79.0
17031410600,609678,JONES HS,1276.0,32.5
17031410600,609694,HANCOCK HS,1078.0,46.1
17031410600,609751,KING HS,939.0,19.1
17031410600,609680,PAYTON HS,1334.0,55.5
17031410600,609726,BROOKS HS,1111.0,54.9
17031410600,610547,SOUTH SHORE INTL HS,901.0,33.5
17031410600,610391,LINDBLOM HS,1046.0,39.3
17031410600,609749,NORTHSIDE PREP HS,1303.0,95.5
17031410600,609755,YOUNG HS,1297.0,61.7
17031410600,609693,WESTINGHOUSE HS,1005.0,66.9
17031410600,609720,LANE TECH HS,1256.0,80.9
17031410700,609678,JONES HS,1276.0,30.4
17031410700,609694,HANCOCK HS,1078.0,47.3
17031410700,609680,PAYTON HS,1334.0,55.7
17031410700,609751,KING HS,939.0,24.4
17031410700,609726,BROOKS HS,1111.0,57.4
17031410700,610547,SOUTH SHORE INTL HS,901.0,27.9
17031410700,610391,LINDBLOM HS,1046.0,40.5
17031410700,609749,NORTHSIDE PREP HS,1303.0,94.0
17031410700,609755,YOUNG HS,1297.0,58.9
17031410700,609693,WESTINGHOUSE HS,1005.0,68.1
17031410700,609720,LANE TECH HS,1256.0,78.9
17031410800,609678,JONES HS,1276.0,28.3
17031410800,609694,HANCOCK HS,1078.0,48.6
17031410800,609680,PAYTON HS,1334.0,55.2
17031410800,609751,KING HS,939.0,24.8
17031410800,609726,BROOKS HS,1111.0,58.7
17031410800,610547,SOUTH SHORE INTL HS,901.0,22.8
17031410800,609749,NORTHSIDE PREP HS,1303.0,90.5
17031410800,610391,LINDBLOM HS,1046.0,41.8
17031410800,609755,YOUNG HS,1297.0,55.7
17031410800,609693,WESTINGHOUSE HS,1005.0,69.4
17031410800,609720,LANE TECH HS,1256.0,74.6
17031410900,609678,JONES HS,1276.0,33.5
17031410900,609694,HANCOCK HS,1078.0,53.7
17031410900,609680,PAYTON HS,1334.0,58.8
17031410900,609751,KING HS,939.0,30.4
17031410900,609726,BROOKS HS,1111.0,64.4
17031410900,609749,NORTHSIDE PREP HS,1303.0,93.3
17031410900,610547,SOUTH SHORE INTL HS,901.0,31.6
17031410900,610391,LINDBLOM HS,1046.0,45.5
17031410900,609755,YOUNG HS,1297.0,59.7
17031410900,609693,WESTINGHOUSE HS,1005.0,72.4
17031410900,609720,LANE TECH HS,1256.0,80.2
17031411000,609678,JONES HS,1276.0,41.2
17031411000,609694,HANCOCK HS,1078.0,59.2
17031411000,609680,PAYTON HS,1334.0,67.9
17031411000,609720,LANE TECH HS,1256.0,87.3
17031411000,609751,KING HS,939.0,36.8
17031411000,610547,SOUTH SHORE INTL HS,901.0,27.8
17031411000,609726,BROOKS HS,1111.0,66.7
17031411000,610391,LINDBLOM HS,1046.0,54.5
17031411000,609749,NORTHSIDE PREP HS,1303.0,101.7
17031411000,609755,YOUNG HS,1297.0,67.0
17031411000,609693,WESTINGHOUSE HS,1005.0,81.5
17031411100,609678,JONES HS,1276.0,34.4
17031411100,609694,HANCOCK HS,1078.0,52.2
17031411100,609726,BROOKS HS,1111.0,56.6
17031411100,609680,PAYTON HS,1334.0,62.6
17031411100,609720,LANE TECH HS,1256.0,81.0
17031411100,609751,KING HS,939.0,29.8
17031411100,610547,SOUTH SHORE INTL HS,901.0,21.9
17031411100,610391,LINDBLOM HS,1046.0,44.0
17031411100,609749,NORTHSIDE PREP HS,1303.0,94.3
17031411100,609755,YOUNG HS,1297.0,60.9
17031411100,609693,WESTINGHOUSE HS,1005.0,74.0
17031411200,609678,JONES HS,1276.0,41.3
17031411200,609694,HANCOCK HS,1078.0,50.1
17031411200,609680,PAYTON HS,1334.0,59.5
17031411200,609751,KING HS,939.0,28.4
17031411200,609726,BROOKS HS,1111.0,57.9
17031411200,610547,SOUTH SHORE INTL HS,901.0,25.9
17031411200,610391,LINDBLOM HS,1046.0,46.9
17031411200,609749,NORTHSIDE PREP HS,1303.0,98.6
17031411200,609755,YOUNG HS,1297.0,64.9
17031411200,609693,WESTINGHOUSE HS,1005.0,70.9
17031411200,609720,LANE TECH HS,1256.0,80.7
17031420100,609678,JONES HS,1276.0,41.4
17031420100,609680,PAYTON HS,1334.0,68.5
17031420100,609694,HANCOCK HS,1078.0,68.3
17031420100,609726,BROOKS HS,1111.0,59.2
17031420100,609751,KING HS,939.0,40.8
17031420100,609720,LANE TECH HS,1256.0,87.0
17031420100,610391,LINDBLOM HS,1046.0,47.3
17031420100,610547,SOUTH SHORE INTL HS,901.0,22.7
17031420100,609749,NORTHSIDE PREP HS,1303.0,102.3
17031420100,609755,YOUNG HS,1297.0,65.7
17031420100,609693,WESTINGHOUSE HS,1005.0,82.7
17031420200,609678,JONES HS,1276.0,41.6
17031420200,609694,HANCOCK HS,1078.0,51.8
17031420200,609726,BROOKS HS,1111.0,50.5
17031420200,609751,KING HS,939.0,27.3
17031420200,609680,PAYTON HS,1334.0,58.6
17031420200,610391,LINDBLOM HS,1046.0,36.9
17031420200,610547,SOUTH SHORE INTL HS,901.0,24.6
17031420200,609720,LANE TECH HS,1256.0,79.2
17031420200,609749,NORTHSIDE PREP HS,1303.0,100.7
17031420200,609755,YOUNG HS,1297.0,67.8
17031420200,609693,WESTINGHOUSE HS,1005.0,74.9
17031420300,609678,JONES HS,1276.0,40.4
17031420300,609694,HANCOCK HS,1078.0,52.4
17031420300,609680,PAYTON HS,1334.0,57.3
17031420300,609720,LANE TECH HS,1256.0,78.9
17031420300,609751,KING HS,939.0,26.3
17031420300,609726,BROOKS HS,1111.0,48.4
17031420300,610391,LINDBLOM HS,1046.0,34.7
17031420300,610547,SOUTH SHORE INTL HS,901.0,28.1
17031420300,609755,YOUNG HS,1297.0,65.4
17031420300,609693,WESTINGHOUSE HS,1005.0,71.1
17031420300,609749,NORTHSIDE PREP HS,1303.0,98.8
17031420400,609678,JONES HS,1276.0,38.7
17031420400,609694,HANCOCK HS,1078.0,50.4
17031420400,609680,PAYTON HS,1334.0,55.6
17031420400,609751,KING HS,939.0,20.8
17031420400,609720,LANE TECH HS,1256.0,76.8
17031420400,609726,BROOKS HS,1111.0,43.0
17031420400,610391,LINDBLOM HS,1046.0,33.0
17031420400,610547,SOUTH SHORE INTL HS,901.0,29.4
17031420400,609755,YOUNG HS,1297.0,60.0
17031420400,609749,NORTHSIDE PREP HS,1303.0,94.4
17031420400,609693,WESTINGHOUSE HS,1005.0,65.8
17031420500,609678,JONES HS,1276.0,36.9
17031420500,609694,HANCOCK HS,1078.0,48.3
17031420500,609751,KING HS,939.0,21.4
17031420500,609680,PAYTON HS,1334.0,53.8
17031420500,609726,BROOKS HS,1111.0,42.6
17031420500,610391,LINDBLOM HS,1046.0,31.2
17031420500,609720,LANE TECH HS,1256.0,75.7
17031420500,610547,SOUTH SHORE INTL HS,901.0,30.3
17031420500,609755,YOUNG HS,1297.0,60.2
17031420500,609749,NORTHSIDE PREP HS,1303.0,94.3
17031420500,609693,WESTINGHOUSE HS,1005.0,66.0
17031420600,609678,JONES HS,1276.0,35.2
17031420600,609694,HANCOCK HS,1078.0,47.2
17031420600,609680,PAYTON HS,1334.0,52.1
17031420600,609751,KING HS,939.0,26.4
17031420600,609720,LANE TECH HS,1256.0,74.6
17031420600,609726,BROOKS HS,1111.0,40.4
17031420600,610391,LINDBLOM HS,1046.0,29.5
17031420600,610547,SOUTH SHORE INTL HS,901.0,30.8
17031420600,609755,YOUNG HS,1297.0,59.0
17031420600,609749,NORTHSIDE PREP HS,1303.0,92.6
17031420600,609693,WESTINGHOUSE HS,1005.0,64.7
17031420700,609678,JONES HS,1276.0,37.9
17031420700,609694,HANCOCK HS,1078.0,55.1
17031420700,609751,KING HS,939.0,26.5
17031420700,609720,LANE TECH HS,1256.0,76.5
17031420700,609680,PAYTON HS,1334.0,54.9
17031420700,609726,BROOKS HS,1111.0,39.5
17031420700,610391,LINDBLOM HS,1046.0,32.2
17031420700,610547,SOUTH SHORE INTL HS,901.0,25.4
17031420700,609749,NORTHSIDE PREP HS,1303.0,95.4
17031420700,609755,YOUNG HS,1297.0,61.9
17031420700,609693,WESTINGHOUSE HS,1005.0,67.6
17031420800,609678,JONES HS,1276.0,40.9
17031420800,609694,HANCOCK HS,1078.0,57.8
17031420800,609751,KING HS,939.0,23.2
17031420800,609726,BROOKS HS,1111.0,39.5
17031420800,609720,LANE TECH HS,1256.0,78.9
17031420800,609680,PAYTON HS,1334.0,57.8
17031420800,610391,LINDBLOM HS,1046.0,35.2
17031420800,610547,SOUTH SHORE INTL HS,901.0,20.8
17031420800,609749,NORTHSIDE PREP HS,1303.0,95.6
17031420800,609693,WESTINGHOUSE HS,1005.0,66.9
17031420800,609755,YOUNG HS,1297.0,58.3
17031421200,609678,JONES HS,1276.0,40.5
17031421200,609694,HANCOCK HS,1078.0,58.1
17031421200,609720,LANE TECH HS,1256.0,77.0
17031421200,609751,KING HS,939.0,27.2
17031421200,609680,PAYTON HS,1334.0,54.3
17031421200,609726,BROOKS HS,1111.0,38.2
17031421200,610391,LINDBLOM HS,1046.0,38.8
17031421200,610547,SOUTH SHORE INTL HS,901.0,18.5
17031421200,609693,WESTINGHOUSE HS,1005.0,73.3
17031421200,609755,YOUNG HS,1297.0,66.7
17031421200,609749,NORTHSIDE PREP HS,1303.0,97.4
17031430101,609678,JONES HS,1276.0,30.2
17031430101,609680,PAYTON HS,1334.0,57.1
17031430101,609720,LANE TECH HS,1256.0,75.5
17031430101,609694,HANCOCK HS,1078.0,67.7
17031430101,610547,SOUTH SHORE INTL HS,901.0,8.1
17031430101,609751,KING HS,939.0,41.2
17031430101,609726,BROOKS HS,1111.0,49.6
17031430101,610391,LINDBLOM HS,1046.0,48.7
17031430101,609749,NORTHSIDE PREP HS,1303.0,88.2
17031430101,609693,WESTINGHOUSE HS,1005.0,72.0
17031430101,609755,YOUNG HS,1297.0,56.3
17031430102,609678,JONES HS,1276.0,35.4
17031430102,609720,LANE TECH HS,1256.0,81.8
17031430102,609751,KING HS,939.0,49.2
17031430102,609694,HANCOCK HS,1078.0,72.6
17031430102,609726,BROOKS HS,1111.0,55.9
17031430102,609749,NORTHSIDE PREP HS,1303.0,93.4
17031430102,610547,SOUTH SHORE INTL HS,901.0,16.2
17031430102,609680,PAYTON HS,1334.0,63.6
17031430102,610391,LINDBLOM HS,1046.0,54.1
17031430102,609693,WESTINGHOUSE HS,1005.0,78.3
17031430102,609755,YOUNG HS,1297.0,62.8
17031430200,609678,JONES HS,1276.0,35.2
17031430200,609751,KING HS,939.0,38.9
17031430200,609680,PAYTON HS,1334.0,61.1
17031430200,609726,BROOKS HS,1111.0,48.7
17031430200,609694,HANCOCK HS,1078.0,67.8
17031430200,609720,LANE TECH HS,1256.0,80.2
17031430200,610547,SOUTH SHORE INTL HS,901.0,10.2
17031430200,609749,NORTHSIDE PREP HS,1303.0,93.3
17031430200,610391,LINDBLOM HS,1046.0,47.5
17031430200,609693,WESTINGHOUSE HS,1005.0,75.1
17031430200,609755,YOUNG HS,1297.0,59.3
17031430300,609678,JONES HS,1276.0,40.2
17031430300,609726,BROOKS HS,1111.0,46.2
17031430300,609694,HANCOCK HS,1078.0,66.2
17031430300,609680,PAYTON HS,1334.0,63.9
17031430300,609751,KING HS,939.0,40.2
17031430300,609720,LANE TECH HS,1256.0,84.7
17031430300,610547,SOUTH SHORE INTL HS,901.0,17.8
17031430300,610391,LINDBLOM HS,1046.0,46.9
17031430300,609749,NORTHSIDE PREP HS,1303.0,100.0
17031430300,609755,YOUNG HS,1297.0,67.2
17031430300,609693,WESTINGHOUSE HS,1005.0,80.4
17031430400,609678,JONES HS,1276.0,43.6
17031430400,609726,BROOKS HS,1111.0,44.6
