geoid,school_id,school,sat_g11,drive_min,drive_mi
17031838600,609694,HANCOCK HS,1078.0,12.5,6.31
17031838600,609720,LANE TECH HS,1256.0,14.7,6.75
17031838600,609726,BROOKS HS,1111.0,25.2,16.02
17031838600,609749,NORTHSIDE PREP HS,1303.0,18.6,9.01
17031838600,609751,KING HS,939.0,15.6,8.4
17031838600,609755,YOUNG HS,1297.0,5.4,2.38
17031838600,610391,LINDBLOM HS,1046.0,15.3,7.72
17031838600,610547,SOUTH SHORE INTL HS,901.0,22.3,13.31
17031838700,609678,JONES HS,1276.0,11.4,5.84
17031838700,609680,PAYTON HS,1334.0,14.5,6.54
17031838700,609693,WESTINGHOUSE HS,1005.0,7.0,2.86
17031838700,609694,HANCOCK HS,1078.0,11.4,5.24
17031838700,609720,LANE TECH HS,1256.0,16.9,7.52
17031838700,609726,BROOKS HS,1111.0,28.2,17.3
17031838700,609749,NORTHSIDE PREP HS,1303.0,19.5,9.67
17031838700,609751,KING HS,939.0,18.6,9.68
17031838700,609755,YOUNG HS,1297.0,8.2,4.01
17031838700,610391,LINDBLOM HS,1046.0,17.8,8.42
17031838700,610547,SOUTH SHORE INTL HS,901.0,25.3,14.59
17031838800,609678,JONES HS,1276.0,30.9,16.23
17031838800,609680,PAYTON HS,1334.0,35.9,19.07
17031838800,609693,WESTINGHOUSE HS,1005.0,38.1,20.63
17031838800,609694,HANCOCK HS,1078.0,30.6,14.51
17031838800,609720,LANE TECH HS,1256.0,40.0,22.27
17031838800,609726,BROOKS HS,1111.0,13.1,4.71
17031838800,609749,NORTHSIDE PREP HS,1303.0,44.7,25.12
17031838800,609751,KING HS,939.0,22.7,10.26
17031838800,609755,YOUNG HS,1297.0,32.9,17.78
17031838800,610391,LINDBLOM HS,1046.0,24.4,11.09
17031838800,610547,SOUTH SHORE INTL HS,901.0,14.6,6.38
17031839000,609678,JONES HS,1276.0,1.6,0.57
17031839000,609680,PAYTON HS,1334.0,7.3,2.51
17031839000,609693,WESTINGHOUSE HS,1005.0,11.0,5.37
17031839000,609694,HANCOCK HS,1078.0,15.8,8.01
17031839000,609720,LANE TECH HS,1256.0,13.5,6.98
17031839000,609726,BROOKS HS,1111.0,21.5,12.99
17031839000,609749,NORTHSIDE PREP HS,1303.0,18.1,9.82
17031839000,609751,KING HS,939.0,11.1,5.23
17031839000,609755,YOUNG HS,1297.0,5.8,2.52
17031839000,610391,LINDBLOM HS,1046.0,15.9,7.66
17031839000,610547,SOUTH SHORE INTL HS,901.0,18.5,9.02
17031839100,609678,JONES HS,1276.0,2.4,0.92
17031839100,609680,PAYTON HS,1334.0,5.6,1.71
17031839100,609693,WESTINGHOUSE HS,1005.0,10.5,5.24
17031839100,609694,HANCOCK HS,1078.0,17.8,8.88
17031839100,609720,LANE TECH HS,1256.0,12.6,6.38
17031839100,609726,BROOKS HS,1111.0,23.2,14.8
17031839100,609749,NORTHSIDE PREP HS,1303.0,17.2,9.22
17031839100,609751,KING HS,939.0,12.8,6.24
17031839100,609755,YOUNG HS,1297.0,5.2,1.76
17031839100,610391,LINDBLOM HS,1046.0,17.8,10.44
17031839100,610547,SOUTH SHORE INTL HS,901.0,20.2,10.03
17031839200,609678,JONES HS,1276.0,6.4,2.56
17031839200,609680,PAYTON HS,1334.0,12.9,5.01
17031839200,609693,WESTINGHOUSE HS,1005.0,15.3,7.93
17031839200,609694,HANCOCK HS,1078.0,15.4,7.31
17031839200,609720,LANE TECH HS,1256.0,17.3,9.57
17031839200,609726,BROOKS HS,1111.0,19.6,11.39
17031839200,609749,NORTHSIDE PREP HS,1303.0,21.9,12.42
17031839200,609751,KING HS,939.0,6.5,2.78
17031839200,609755,YOUNG HS,1297.0,10.1,5.08
17031839200,610391,LINDBLOM HS,1046.0,14.1,7.03
17031839200,610547,SOUTH SHORE INTL HS,901.0,14.8,6.99
17031839500,609678,JONES HS,1276.0,7.1,3.05
17031839500,609680,PAYTON HS,1334.0,13.5,6.54
17031839500,609693,WESTINGHOUSE HS,1005.0,15.7,8.1
17031839500,609694,HANCOCK HS,1078.0,14.3,7.1
17031839500,609720,LANE TECH HS,1256.0,17.6,9.74
17031839500,609726,BROOKS HS,1111.0,18.7,10.97
17031839500,609749,NORTHSIDE PREP HS,1303.0,22.2,12.58
17031839500,609751,KING HS,939.0,5.1,2.11
17031839500,609755,YOUNG HS,1297.0,10.5,5.25
17031839500,610391,LINDBLOM HS,1046.0,13.1,6.61
17031839500,610547,SOUTH SHORE INTL HS,901.0,13.9,6.91
17031839600,609678,JONES HS,1276.0,8.2,3.51
17031839600,609680,PAYTON HS,1334.0,14.1,7.0
17031839600,609693,WESTINGHOUSE HS,1005.0,16.3,8.56
17031839600,609694,HANCOCK HS,1078.0,14.3,6.97
17031839600,609720,LANE TECH HS,1256.0,18.3,10.2
17031839600,609726,BROOKS HS,1111.0,18.0,10.5
17031839600,609749,NORTHSIDE PREP HS,1303.0,22.9,13.04
17031839600,609751,KING HS,939.0,4.7,1.79
17031839600,609755,YOUNG HS,1297.0,11.1,5.71
17031839600,610391,LINDBLOM HS,1046.0,12.5,6.14
17031839600,610547,SOUTH SHORE INTL HS,901.0,13.4,6.6
17031839700,609678,JONES HS,1276.0,8.5,3.86
17031839700,609680,PAYTON HS,1334.0,14.1,5.97
17031839700,609693,WESTINGHOUSE HS,1005.0,15.4,7.18
17031839700,609694,HANCOCK HS,1078.0,11.4,5.4
17031839700,609720,LANE TECH HS,1256.0,18.3,9.17
17031839700,609726,BROOKS HS,1111.0,20.0,11.4
17031839700,609749,NORTHSIDE PREP HS,1303.0,22.9,12.01
17031839700,609751,KING HS,939.0,9.0,3.8
17031839700,609755,YOUNG HS,1297.0,9.9,3.68
17031839700,610391,LINDBLOM HS,1046.0,11.0,4.73
17031839700,610547,SOUTH SHORE INTL HS,901.0,16.9,8.69
17031839800,609678,JONES HS,1276.0,7.9,3.7
17031839800,609680,PAYTON HS,1334.0,13.5,5.81
17031839800,609693,WESTINGHOUSE HS,1005.0,15.7,7.37
17031839800,609694,HANCOCK HS,1078.0,12.4,5.96
17031839800,609720,LANE TECH HS,1256.0,17.7,9.01
17031839800,609726,BROOKS HS,1111.0,18.9,11.02
17031839800,609749,NORTHSIDE PREP HS,1303.0,22.3,11.85
17031839800,609751,KING HS,939.0,7.9,3.42
17031839800,609755,YOUNG HS,1297.0,10.5,4.4
17031839800,610391,LINDBLOM HS,1046.0,11.7,5.54
17031839800,610547,SOUTH SHORE INTL HS,901.0,15.9,8.31
17031839900,609678,JONES HS,1276.0,8.9,4.13
17031839900,609680,PAYTON HS,1334.0,14.5,6.23
17031839900,609693,WESTINGHOUSE HS,1005.0,16.0,7.5
17031839900,609694,HANCOCK HS,1078.0,11.7,5.47
17031839900,609720,LANE TECH HS,1256.0,18.7,9.43
17031839900,609726,BROOKS HS,1111.0,18.9,10.84
17031839900,609749,NORTHSIDE PREP HS,1303.0,23.3,12.28
17031839900,609751,KING HS,939.0,8.1,3.39
17031839900,609755,YOUNG HS,1297.0,11.0,4.65
17031839900,610391,LINDBLOM HS,1046.0,10.5,4.46
17031839900,610547,SOUTH SHORE INTL HS,901.0,15.9,8.13
17031840000,609678,JONES HS,1276.0,9.0,3.97
17031840000,609680,PAYTON HS,1334.0,13.9,6.83
17031840000,609693,WESTINGHOUSE HS,1005.0,16.1,8.39
17031840000,609694,HANCOCK HS,1078.0,12.5,6.05
17031840000,609720,LANE TECH HS,1256.0,18.1,10.03
17031840000,609726,BROOKS HS,1111.0,18.2,10.67
17031840000,609749,NORTHSIDE PREP HS,1303.0,22.7,12.88
17031840000,609751,KING HS,939.0,7.2,3.07
17031840000,609755,YOUNG HS,1297.0,10.9,5.54
17031840000,610391,LINDBLOM HS,1046.0,11.9,5.62
17031840000,610547,SOUTH SHORE INTL HS,901.0,15.2,7.96
17031840100,609678,JONES HS,1276.0,6.1,2.81
17031840100,609680,PAYTON HS,1334.0,11.9,4.75
17031840100,609693,WESTINGHOUSE HS,1005.0,14.7,6.88
17031840100,609694,HANCOCK HS,1078.0,13.5,6.42
17031840100,609720,LANE TECH HS,1256.0,16.7,8.52
17031840100,609726,BROOKS HS,1111.0,19.3,11.27
17031840100,609749,NORTHSIDE PREP HS,1303.0,21.3,11.36
17031840100,609751,KING HS,939.0,8.6,3.67
17031840100,609755,YOUNG HS,1297.0,9.5,4.03
17031840100,610391,LINDBLOM HS,1046.0,13.0,6.21
17031840100,610547,SOUTH SHORE INTL HS,901.0,16.2,8.56
17031840200,609678,JONES HS,1276.0,6.0,2.97
17031840200,609680,PAYTON HS,1334.0,11.7,5.07
17031840200,609693,WESTINGHOUSE HS,1005.0,13.9,6.64
17031840200,609694,HANCOCK HS,1078.0,12.2,5.96
17031840200,609720,LANE TECH HS,1256.0,15.8,8.27
17031840200,609726,BROOKS HS,1111.0,20.5,11.98
17031840200,609749,NORTHSIDE PREP HS,1303.0,20.5,11.12
17031840200,609751,KING HS,939.0,9.5,4.38
17031840200,609755,YOUNG HS,1297.0,8.6,3.67
17031840200,610391,LINDBLOM HS,1046.0,12.3,5.61
17031840200,610547,SOUTH SHORE INTL HS,901.0,17.4,9.26
17031840300,609678,JONES HS,1276.0,10.0,4.94
17031840300,609680,PAYTON HS,1334.0,15.1,6.61
17031840300,609693,WESTINGHOUSE HS,1005.0,11.6,5.28
17031840300,609694,HANCOCK HS,1078.0,8.4,4.04
17031840300,609720,LANE TECH HS,1256.0,18.4,9.36
17031840300,609726,BROOKS HS,1111.0,22.1,12.85
17031840300,609749,NORTHSIDE PREP HS,1303.0,23.0,12.21
17031840300,609751,KING HS,939.0,11.1,5.25
17031840300,609755,YOUNG HS,1297.0,8.8,3.97
17031840300,610391,LINDBLOM HS,1046.0,9.8,4.68
17031840300,610547,SOUTH SHORE INTL HS,901.0,19.1,10.14
17031840400,609678,JONES HS,1276.0,8.7,4.18
17031840400,609680,PAYTON HS,1334.0,14.4,6.29
17031840400,609693,WESTINGHOUSE HS,1005.0,13.7,6.2
17031840400,609694,HANCOCK HS,1078.0,9.9,4.55
17031840400,609720,LANE TECH HS,1256.0,18.3,8.84
17031840400,609726,BROOKS HS,1111.0,21.1,12.19
17031840400,609749,NORTHSIDE PREP HS,1303.0,22.9,11.68
17031840400,609751,KING HS,939.0,10.1,4.59
17031840400,609755,YOUNG HS,1297.0,8.3,3.32
17031840400,610391,LINDBLOM HS,1046.0,9.5,4.13
17031840400,610547,SOUTH SHORE INTL HS,901.0,18.1,9.48
17031840700,609678,JONES HS,1276.0,10.5,4.85
17031840700,609680,PAYTON HS,1334.0,12.9,5.46
17031840700,609693,WESTINGHOUSE HS,1005.0,7.3,3.25
17031840700,609694,HANCOCK HS,1078.0,10.6,5.21
17031840700,609720,LANE TECH HS,1256.0,16.3,8.22
17031840700,609726,BROOKS HS,1111.0,24.8,14.98
17031840700,609749,NORTHSIDE PREP HS,1303.0,20.9,11.06
17031840700,609751,KING HS,939.0,15.2,7.36
17031840700,609755,YOUNG HS,1297.0,6.7,2.83
17031840700,610391,LINDBLOM HS,1046.0,13.2,6.48
17031840700,610547,SOUTH SHORE INTL HS,901.0,21.9,12.27
17031840800,609678,JONES HS,1276.0,15.1,7.0
17031840800,609680,PAYTON HS,1334.0,17.8,6.8
17031840800,609693,WESTINGHOUSE HS,1005.0,10.5,3.63
17031840800,609694,HANCOCK HS,1078.0,10.5,4.48
17031840800,609720,LANE TECH HS,1256.0,20.3,8.3
17031840800,609726,BROOKS HS,1111.0,27.3,14.92
17031840800,609749,NORTHSIDE PREP HS,1303.0,24.2,10.55
17031840800,609751,KING HS,939.0,16.2,7.32
17031840800,609755,YOUNG HS,1297.0,11.6,4.17
17031840800,610391,LINDBLOM HS,1046.0,14.2,6.37
17031840800,610547,SOUTH SHORE INTL HS,901.0,24.2,12.2
17031841000,609678,JONES HS,1276.0,9.5,2.95
17031841000,609680,PAYTON HS,1334.0,15.8,5.4
17031841000,609693,WESTINGHOUSE HS,1005.0,19.4,8.26
17031841000,609694,HANCOCK HS,1078.0,19.4,9.34
17031841000,609720,LANE TECH HS,1256.0,21.8,9.86
17031841000,609726,BROOKS HS,1111.0,25.3,13.42
17031841000,609749,NORTHSIDE PREP HS,1303.0,26.4,12.7
17031841000,609751,KING HS,939.0,12.2,4.19
17031841000,609755,YOUNG HS,1297.0,14.3,5.41
17031841000,610391,LINDBLOM HS,1046.0,19.9,9.06
17031841000,610547,SOUTH SHORE INTL HS,901.0,20.5,8.4
17031841100,609678,JONES HS,1276.0,4.0,1.98
17031841100,609680,PAYTON HS,1334.0,9.7,3.92
17031841100,609693,WESTINGHOUSE HS,1005.0,13.2,6.33
17031841100,609694,HANCOCK HS,1078.0,12.7,6.51
17031841100,609720,LANE TECH HS,1256.0,15.2,7.97
17031841100,609726,BROOKS HS,1111.0,19.0,11.91
17031841100,609749,NORTHSIDE PREP HS,1303.0,19.8,10.81
17031841100,609751,KING HS,939.0,9.0,4.19
17031841100,609755,YOUNG HS,1297.0,8.0,3.48
17031841100,610391,LINDBLOM HS,1046.0,12.8,6.16
17031841100,610547,SOUTH SHORE INTL HS,901.0,16.1,9.2
17031841200,609678,JONES HS,1276.0,9.5,4.41
17031841200,609680,PAYTON HS,1334.0,11.9,4.97
17031841200,609693,WESTINGHOUSE HS,1005.0,8.2,3.65
17031841200,609694,HANCOCK HS,1078.0,11.4,5.58
17031841200,609720,LANE TECH HS,1256.0,15.3,7.73
17031841200,609726,BROOKS HS,1111.0,23.7,14.47
17031841200,609749,NORTHSIDE PREP HS,1303.0,19.9,10.58
17031841200,609751,KING HS,939.0,14.1,6.85
17031841200,609755,YOUNG HS,1297.0,5.7,2.34
17031841200,610391,LINDBLOM HS,1046.0,12.7,6.22
17031841200,610547,SOUTH SHORE INTL HS,901.0,20.7,11.76
17031841300,609678,JONES HS,1276.0,11.0,4.56
17031841300,609680,PAYTON HS,1334.0,13.5,5.81
17031841300,609693,WESTINGHOUSE HS,1005.0,9.8,4.48
17031841300,609694,HANCOCK HS,1078.0,9.6,4.74
17031841300,609720,LANE TECH HS,1256.0,16.8,8.57
17031841300,609726,BROOKS HS,1111.0,24.2,13.93
17031841300,609749,NORTHSIDE PREP HS,1303.0,21.5,11.41
17031841300,609751,KING HS,939.0,13.2,6.33
17031841300,609755,YOUNG HS,1297.0,7.3,3.18
17031841300,610391,LINDBLOM HS,1046.0,11.0,5.38
17031841300,610547,SOUTH SHORE INTL HS,901.0,21.1,11.22
17031841500,609678,JONES HS,1276.0,10.5,5.01
17031841500,609680,PAYTON HS,1334.0,13.0,5.62
17031841500,609693,WESTINGHOUSE HS,1005.0,5.3,2.2
17031841500,609694,HANCOCK HS,1078.0,12.0,5.8
17031841500,609720,LANE TECH HS,1256.0,15.1,6.86
17031841500,609726,BROOKS HS,1111.0,26.6,16.64
17031841500,609749,NORTHSIDE PREP HS,1303.0,19.0,9.12
17031841500,609751,KING HS,939.0,17.0,9.01
17031841500,609755,YOUNG HS,1297.0,6.8,2.99
17031841500,610391,LINDBLOM HS,1046.0,16.2,7.79
17031841500,610547,SOUTH SHORE INTL HS,901.0,23.7,13.93
17031841700,609678,JONES HS,1276.0,11.6,5.83
17031841700,609680,PAYTON HS,1334.0,14.1,5.95
17031841700,609693,WESTINGHOUSE HS,1005.0,7.0,2.91
17031841700,609694,HANCOCK HS,1078.0,11.1,5.38
17031841700,609720,LANE TECH HS,1256.0,16.9,7.57
17031841700,609726,BROOKS HS,1111.0,25.7,15.4
17031841700,609749,NORTHSIDE PREP HS,1303.0,20.8,9.83
17031841700,609751,KING HS,939.0,16.0,7.84
17031841700,609755,YOUNG HS,1297.0,7.9,3.32
17031841700,610391,LINDBLOM HS,1046.0,14.0,6.89
17031841700,610547,SOUTH SHORE INTL HS,901.0,22.7,12.69
17031841800,609678,JONES HS,1276.0,19.6,8.64
17031841800,609680,PAYTON HS,1334.0,25.2,11.31
17031841800,609693,WESTINGHOUSE HS,1005.0,27.8,13.85
17031841800,609694,HANCOCK HS,1078.0,19.2,8.32
17031841800,609720,LANE TECH HS,1256.0,29.7,15.49
17031841800,609726,BROOKS HS,1111.0,15.2,7.97
17031841800,609749,NORTHSIDE PREP HS,1303.0,34.4,18.33
17031841800,609751,KING HS,939.0,10.4,3.77
17031841800,609755,YOUNG HS,1297.0,22.6,11.0
17031841800,610391,LINDBLOM HS,1046.0,13.0,4.9
17031841800,610547,SOUTH SHORE INTL HS,901.0,8.5,3.05
17031841900,609678,JONES HS,1276.0,3.9,1.33
17031841900,609680,PAYTON HS,1334.0,7.8,2.85
17031841900,609693,WESTINGHOUSE HS,1005.0,10.3,5.33
17031841900,609694,HANCOCK HS,1078.0,15.7,8.65
17031841900,609720,LANE TECH HS,1256.0,12.0,6.54
17031841900,609726,BROOKS HS,1111.0,20.9,13.53
17031841900,609749,NORTHSIDE PREP HS,1303.0,16.6,9.38
17031841900,609751,KING HS,939.0,11.3,5.91
17031841900,609755,YOUNG HS,1297.0,4.9,1.95
17031841900,610391,LINDBLOM HS,1046.0,15.4,9.18
17031841900,610547,SOUTH SHORE INTL HS,901.0,18.0,10.82
17031842000,609678,JONES HS,1276.0,7.0,3.09
17031842000,609680,PAYTON HS,1334.0,12.5,6.22
17031842000,609693,WESTINGHOUSE HS,1005.0,14.7,7.78
17031842000,609694,HANCOCK HS,1078.0,13.8,6.88
17031842000,609720,LANE TECH HS,1256.0,16.6,9.42
17031842000,609726,BROOKS HS,1111.0,18.2,10.74
17031842000,609749,NORTHSIDE PREP HS,1303.0,21.3,12.26
17031842000,609751,KING HS,939.0,5.9,2.46
17031842000,609755,YOUNG HS,1297.0,9.5,4.93
17031842000,610391,LINDBLOM HS,1046.0,12.6,6.38
17031842000,610547,SOUTH SHORE INTL HS,901.0,14.5,7.28
17031842100,609678,JONES HS,1276.0,13.5,7.13
17031842100,609680,PAYTON HS,1334.0,12.5,6.55
17031842100,609693,WESTINGHOUSE HS,1005.0,4.2,1.73
17031842100,609694,HANCOCK HS,1078.0,15.6,7.64
17031842100,609720,LANE TECH HS,1256.0,12.1,5.82
17031842100,609726,BROOKS HS,1111.0,30.4,19.58
17031842100,609749,NORTHSIDE PREP HS,1303.0,14.4,7.35
17031842100,609751,KING HS,939.0,20.8,11.96
17031842100,609755,YOUNG HS,1297.0,9.8,4.67
17031842100,610391,LINDBLOM HS,1046.0,22.4,11.2
17031842100,610547,SOUTH SHORE INTL HS,901.0,27.5,16.87
17031842200,609678,JONES HS,1276.0,9.2,3.57
17031842200,609680,PAYTON HS,1334.0,3.7,1.35
17031842200,609693,WESTINGHOUSE HS,1005.0,9.4,4.54
17031842200,609694,HANCOCK HS,1078.0,21.7,10.69
17031842200,609720,LANE TECH HS,1256.0,8.4,3.97
17031842200,609726,BROOKS HS,1111.0,26.9,17.34
17031842200,609749,NORTHSIDE PREP HS,1303.0,13.0,6.82
17031842200,609751,KING HS,939.0,17.3,9.72
17031842200,609755,YOUNG HS,1297.0,7.9,2.97
17031842200,610391,LINDBLOM HS,1046.0,21.5,12.98
17031842200,610547,SOUTH SHORE INTL HS,901.0,24.0,14.63
17031842300,609678,JONES HS,1276.0,9.0,3.94
17031842300,609680,PAYTON HS,1334.0,4.6,2.06
17031842300,609693,WESTINGHOUSE HS,1005.0,8.1,4.02
17031842300,609694,HANCOCK HS,1078.0,20.1,9.92
17031842300,609720,LANE TECH HS,1256.0,7.1,3.45
17031842300,609726,BROOKS HS,1111.0,25.5,16.5
17031842300,609749,NORTHSIDE PREP HS,1303.0,11.7,6.3
17031842300,609751,KING HS,939.0,15.9,8.88
17031842300,609755,YOUNG HS,1297.0,6.0,2.53
17031842300,610391,LINDBLOM HS,1046.0,20.0,12.14
17031842300,610547,SOUTH SHORE INTL HS,901.0,22.6,13.79
17031842400,609678,JONES HS,1276.0,16.9,9.85
17031842400,609680,PAYTON HS,1334.0,21.8,12.69
17031842400,609693,WESTINGHOUSE HS,1005.0,24.0,14.25
17031842400,609694,HANCOCK HS,1078.0,17.0,8.34
17031842400,609720,LANE TECH HS,1256.0,26.0,15.89
17031842400,609726,BROOKS HS,1111.0,9.0,4.32
17031842400,609749,NORTHSIDE PREP HS,1303.0,30.6,18.74
17031842400,609751,KING HS,939.0,12.8,6.67
17031842400,609755,YOUNG HS,1297.0,18.8,11.4
17031842400,610391,LINDBLOM HS,1046.0,10.9,4.93
17031842400,610547,SOUTH SHORE INTL HS,901.0,8.2,3.89
17031842500,609678,JONES HS,1276.0,14.7,7.45
17031842500,609680,PAYTON HS,1334.0,19.6,10.29
17031842500,609693,WESTINGHOUSE HS,1005.0,21.8,11.85
17031842500,609694,HANCOCK HS,1078.0,14.4,6.79
17031842500,609720,LANE TECH HS,1256.0,23.8,13.49
17031842500,609726,BROOKS HS,1111.0,11.9,6.4
17031842500,609749,NORTHSIDE PREP HS,1303.0,28.4,16.33
17031842500,609751,KING HS,939.0,8.1,3.77
17031842500,609755,YOUNG HS,1297.0,16.6,9.0
17031842500,610391,LINDBLOM HS,1046.0,8.1,3.37
17031842500,610547,SOUTH SHORE INTL HS,901.0,7.1,3.23
17031842600,609678,JONES HS,1276.0,12.1,5.21
17031842600,609680,PAYTON HS,1334.0,17.7,7.32
17031842600,609693,WESTINGHOUSE HS,1005.0,17.6,8.07
17031842600,609694,HANCOCK HS,1078.0,11.8,5.27
17031842600,609720,LANE TECH HS,1256.0,21.9,10.52
17031842600,609726,BROOKS HS,1111.0,19.6,10.41
17031842600,609749,NORTHSIDE PREP HS,1303.0,26.5,13.36
17031842600,609751,KING HS,939.0,9.3,3.58
17031842600,609755,YOUNG HS,1297.0,12.5,5.22
17031842600,610391,LINDBLOM HS,1046.0,9.3,3.6
17031842600,610547,SOUTH SHORE INTL HS,901.0,16.5,7.7
17031842800,609678,JONES HS,1276.0,13.3,6.78
17031842800,609680,PAYTON HS,1334.0,18.4,8.63
17031842800,609693,WESTINGHOUSE HS,1005.0,13.5,6.51
17031842800,609694,HANCOCK HS,1078.0,5.0,2.34
17031842800,609720,LANE TECH HS,1256.0,21.8,11.39
17031842800,609726,BROOKS HS,1111.0,20.9,12.03
17031842800,609749,NORTHSIDE PREP HS,1303.0,26.4,14.23
17031842800,609751,KING HS,939.0,10.5,5.19
17031842800,609755,YOUNG HS,1297.0,12.2,6.0
17031842800,610391,LINDBLOM HS,1046.0,7.4,3.57
17031842800,610547,SOUTH SHORE INTL HS,901.0,17.7,9.31
17031842900,609678,JONES HS,1276.0,7.9,3.68
17031842900,609680,PAYTON HS,1334.0,10.3,4.3
17031842900,609693,WESTINGHOUSE HS,1005.0,8.3,3.69
17031842900,609694,HANCOCK HS,1078.0,12.8,6.37
17031842900,609720,LANE TECH HS,1256.0,13.7,7.06
17031842900,609726,BROOKS HS,1111.0,23.4,14.74
17031842900,609749,NORTHSIDE PREP HS,1303.0,18.3,9.9
17031842900,609751,KING HS,939.0,13.8,7.12
17031842900,609755,YOUNG HS,1297.0,4.1,1.67
17031842900,610391,LINDBLOM HS,1046.0,14.2,7.01
17031842900,610547,SOUTH SHORE INTL HS,901.0,20.5,12.03
17031843000,609678,JONES HS,1276.0,10.7,5.71
17031843000,609680,PAYTON HS,1334.0,13.9,6.42
17031843000,609693,WESTINGHOUSE HS,1005.0,6.2,2.6
17031843000,609694,HANCOCK HS,1078.0,11.5,5.49
17031843000,609720,LANE TECH HS,1256.0,15.5,7.46
17031843000,609726,BROOKS HS,1111.0,27.7,18.16
17031843000,609749,NORTHSIDE PREP HS,1303.0,17.8,8.99
17031843000,609751,KING HS,939.0,18.1,10.54
17031843000,609755,YOUNG HS,1297.0,7.6,3.89
17031843000,610391,LINDBLOM HS,1046.0,18.1,8.88
17031843000,610547,SOUTH SHORE INTL HS,901.0,24.8,15.45
17031843100,609678,JONES HS,1276.0,11.6,4.68
17031843100,609680,PAYTON HS,1334.0,14.0,5.3
17031843100,609693,WESTINGHOUSE HS,1005.0,8.2,3.03
17031843100,609694,HANCOCK HS,1078.0,13.5,6.0
17031843100,609720,LANE TECH HS,1256.0,17.4,8.05
17031843100,609726,BROOKS HS,1111.0,27.7,16.31
17031843100,609749,NORTHSIDE PREP HS,1303.0,21.9,9.95
17031843100,609751,KING HS,939.0,18.1,8.69
17031843100,609755,YOUNG HS,1297.0,7.8,2.67
17031843100,610391,LINDBLOM HS,1046.0,16.5,7.54
17031843100,610547,SOUTH SHORE INTL HS,901.0,24.8,13.6
17031843200,609678,JONES HS,1276.0,8.4,3.51
17031843200,609680,PAYTON HS,1334.0,12.2,5.4
17031843200,609693,WESTINGHOUSE HS,1005.0,11.8,5.18
17031843200,609694,HANCOCK HS,1078.0,13.4,6.16
17031843200,609720,LANE TECH HS,1256.0,15.9,7.84
17031843200,609726,BROOKS HS,1111.0,21.6,13.49
17031843200,609749,NORTHSIDE PREP HS,1303.0,20.5,10.69
17031843200,609751,KING HS,939.0,12.0,5.87
17031843200,609755,YOUNG HS,1297.0,5.9,2.33
17031843200,610391,LINDBLOM HS,1046.0,13.8,5.74
17031843200,610547,SOUTH SHORE INTL HS,901.0,18.7,10.78
17031843300,609678,JONES HS,1276.0,9.2,4.07
17031843300,609680,PAYTON HS,1334.0,11.6,4.69
17031843300,609693,WESTINGHOUSE HS,1005.0,6.6,2.65
17031843300,609694,HANCOCK HS,1078.0,13.3,6.26
17031843300,609720,LANE TECH HS,1256.0,14.9,7.44
17031843300,609726,BROOKS HS,1111.0,25.2,15.7
17031843300,609749,NORTHSIDE PREP HS,1303.0,19.6,10.29
17031843300,609751,KING HS,939.0,15.6,8.08
17031843300,609755,YOUNG HS,1297.0,5.4,2.05
17031843300,610391,LINDBLOM HS,1046.0,15.4,7.39
17031843300,610547,SOUTH SHORE INTL HS,901.0,22.3,12.99
17031843400,609678,JONES HS,1276.0,14.0,7.25
17031843400,609680,PAYTON HS,1334.0,16.7,6.91
17031843400,609693,WESTINGHOUSE HS,1005.0,9.1,3.92
17031843400,609694,HANCOCK HS,1078.0,9.7,4.68
17031843400,609720,LANE TECH HS,1256.0,18.7,8.99
17031843400,609726,BROOKS HS,1111.0,28.5,16.88
17031843400,609749,NORTHSIDE PREP HS,1303.0,21.0,10.53
17031843400,609751,KING HS,939.0,18.8,9.33
17031843400,609755,YOUNG HS,1297.0,10.4,4.28
17031843400,610391,LINDBLOM HS,1046.0,16.8,8.38
17031843400,610547,SOUTH SHORE INTL HS,901.0,25.5,14.17
17031843500,609678,JONES HS,1276.0,13.3,6.17
17031843500,609680,PAYTON HS,1334.0,15.7,6.29
17031843500,609693,WESTINGHOUSE HS,1005.0,10.1,4.13
17031843500,609694,HANCOCK HS,1078.0,10.3,4.54
17031843500,609720,LANE TECH HS,1256.0,19.1,9.05
17031843500,609726,BROOKS HS,1111.0,26.2,14.49
17031843500,609749,NORTHSIDE PREP HS,1303.0,23.7,11.89
17031843500,609751,KING HS,939.0,15.2,6.89
17031843500,609755,YOUNG HS,1297.0,9.5,3.66
17031843500,610391,LINDBLOM HS,1046.0,13.1,5.94
17031843500,610547,SOUTH SHORE INTL HS,901.0,23.2,11.78
17031843600,609678,JONES HS,1276.0,11.4,5.6
17031843600,609680,PAYTON HS,1334.0,17.0,8.28
17031843600,609693,WESTINGHOUSE HS,1005.0,19.9,10.57
17031843600,609694,HANCOCK HS,1078.0,14.4,7.07
17031843600,609720,LANE TECH HS,1256.0,21.8,12.21
17031843600,609726,BROOKS HS,1111.0,16.2,9.58
17031843600,609749,NORTHSIDE PREP HS,1303.0,26.5,15.05
17031843600,609751,KING HS,939.0,2.1,0.73
17031843600,609755,YOUNG HS,1297.0,14.7,7.72
17031843600,610391,LINDBLOM HS,1046.0,11.6,5.27
17031843600,610547,SOUTH SHORE INTL HS,901.0,9.6,4.66
17031843700,609678,JONES HS,1276.0,13.9,6.78
